1,128,4,"BAT","91","2015-10-30 15:21:59"
1,128,4,"WT","20.65","2015-10-30 15:21:59"
1,128,4,"PH","7.05","2015-10-30 15:21:59"
1,128,4,"DO","96.5","2015-10-30 15:21:59"
1,128,4,"COND","1375.0","2015-10-30 15:21:59"
1,128,5,"DICA","1.194","2015-10-30 15:22:01"
1,128,5,"DINA","2.786","2015-10-30 15:22:01"
2,128,0,"BAT","92","2015-10-30 15:22:30"
2,128,0,"WT","20.66","2015-10-30 15:22:30"
2,128,0,"PH","7.05","2015-10-30 15:22:30"
2,128,0,"DO","96.5","2015-10-30 15:22:30"
2,128,0,"COND","1375.6","2015-10-30 15:22:30"
2,128,1,"DICA","1.188","2015-10-30 15:22:31"
2,128,1,"DINA","2.512","2015-10-30 15:22:31"
3,128,0,"BAT","92","2015-10-30 15:23:45"
3,128,0,"WT","20.67","2015-10-30 15:23:45"
3,128,0,"PH","7.05","2015-10-30 15:23:45"
3,128,0,"DO","96.5","2015-10-30 15:23:45"
3,128,0,"COND","1375.7","2015-10-30 15:23:45"
3,128,1,"DICA","1.187","2015-10-30 15:23:46"
3,128,1,"DINA","2.536","2015-10-30 15:23:46"
1,128,2,"BAT","91","2015-10-30 15:25:12"
1,128,2,"WT","20.68","2015-10-30 15:25:12"
1,128,2,"PH","7.05","2015-10-30 15:25:12"
1,128,2,"DO","96.4","2015-10-30 15:25:12"
1,128,2,"COND","1374.8","2015-10-30 15:25:12"
1,128,3,"DICA","1.192","2015-10-30 15:25:13"
1,128,3,"DINA","2.598","2015-10-30 15:25:13"
2,128,0,"BAT","92","2015-10-30 15:26:07"
2,128,0,"WT","20.69","2015-10-30 15:26:07"
2,128,0,"PH","7.04","2015-10-30 15:26:07"
2,128,0,"DO","96.4","2015-10-30 15:26:07"
2,128,0,"COND","1374.4","2015-10-30 15:26:07"
2,128,1,"DICA","1.189","2015-10-30 15:26:08"
2,128,1,"DINA","2.540","2015-10-30 15:26:08"
3,128,0,"BAT","92","2015-10-30 15:27:30"
3,128,0,"WT","20.70","2015-10-30 15:27:30"
3,128,0,"PH","7.05","2015-10-30 15:27:30"
3,128,0,"DO","96.5","2015-10-30 15:27:30"
3,128,0,"COND","1373.7","2015-10-30 15:27:30"
3,128,1,"DICA","1.190","2015-10-30 15:27:31"
3,128,1,"DINA","2.546","2015-10-30 15:27:31"
1,128,2,"BAT","91","2015-10-30 15:28:54"
1,128,2,"WT","20.68","2015-10-30 15:28:54"
1,128,2,"PH","7.05","2015-10-30 15:28:54"
1,128,2,"DO","96.5","2015-10-30 15:28:54"
1,128,2,"COND","1373.5","2015-10-30 15:28:54"
1,128,3,"DICA","1.194","2015-10-30 15:28:55"
1,128,3,"DINA","2.551","2015-10-30 15:28:55"
2,128,4,"BAT","91","2015-10-30 15:30:08"
2,128,4,"WT","20.69","2015-10-30 15:30:08"
2,128,4,"PH","7.04","2015-10-30 15:30:08"
2,128,4,"DO","96.5","2015-10-30 15:30:08"
2,128,4,"COND","1372.7","2015-10-30 15:30:08"
2,128,5,"DICA","1.195","2015-10-30 15:30:09"
2,128,5,"DINA","2.596","2015-10-30 15:30:09"
3,128,8,"BAT","91","2015-10-30 15:33:09"
3,128,8,"WT","20.68","2015-10-30 15:33:09"
3,128,8,"PH","7.05","2015-10-30 15:33:09"
3,128,8,"DO","96.5","2015-10-30 15:33:09"
3,128,8,"COND","1374.3","2015-10-30 15:33:09"
3,128,9,"DICA","1.195","2015-10-30 15:33:10"
3,128,9,"DINA","2.944","2015-10-30 15:33:10"
1,128,14,"BAT","91","2015-10-30 15:37:01"
1,128,14,"WT","20.67","2015-10-30 15:37:01"
1,128,14,"PH","7.05","2015-10-30 15:37:01"
1,128,14,"DO","96.4","2015-10-30 15:37:01"
1,128,14,"COND","1374.6","2015-10-30 15:37:01"
1,128,15,"DICA","1.196","2015-10-30 15:37:02"
1,128,15,"DINA","2.531","2015-10-30 15:37:02"
2,128,16,"BAT","91","2015-10-30 15:38:18"
2,128,16,"WT","20.68","2015-10-30 15:38:18"
2,128,16,"PH","7.04","2015-10-30 15:38:18"
2,128,16,"DO","96.4","2015-10-30 15:38:18"
2,128,16,"COND","1373.7","2015-10-30 15:38:18"
2,128,17,"DICA","1.196","2015-10-30 15:38:19"
2,128,17,"DINA","2.617","2015-10-30 15:38:19"
3,128,18,"BAT","91","2015-10-30 15:39:45"
3,128,18,"WT","20.69","2015-10-30 15:39:45"
3,128,18,"PH","7.05","2015-10-30 15:39:45"
3,128,18,"DO","96.4","2015-10-30 15:39:45"
3,128,18,"COND","1373.6","2015-10-30 15:39:45"
3,128,19,"DICA","1.195","2015-10-30 15:39:46"
3,128,19,"DINA","2.572","2015-10-30 15:39:46"
1,128,20,"BAT","91","2015-10-30 15:41:01"
1,128,20,"WT","20.69","2015-10-30 15:41:01"
1,128,20,"PH","7.05","2015-10-30 15:41:01"
1,128,20,"DO","96.4","2015-10-30 15:41:01"
1,128,20,"COND","1374.3","2015-10-30 15:41:01"
1,128,21,"DICA","1.196","2015-10-30 15:41:01"
1,128,21,"DINA","2.594","2015-10-30 15:41:01"
2,128,24,"BAT","91","2015-10-30 15:44:00"
2,128,24,"WT","20.68","2015-10-30 15:44:00"
2,128,24,"PH","7.05","2015-10-30 15:44:00"
2,128,24,"DO","96.4","2015-10-30 15:44:00"
2,128,24,"COND","1374.5","2015-10-30 15:44:00"
2,128,25,"DICA","1.196","2015-10-30 15:44:01"
2,128,25,"DINA","2.543","2015-10-30 15:44:01"
3,128,26,"BAT","91","2015-10-30 15:45:36"
3,128,26,"WT","20.68","2015-10-30 15:45:36"
3,128,26,"PH","7.05","2015-10-30 15:45:36"
3,128,26,"DO","96.4","2015-10-30 15:45:36"
3,128,26,"COND","1375.3","2015-10-30 15:45:36"
3,128,27,"DICA","1.196","2015-10-30 15:45:37"
3,128,27,"DINA","2.598","2015-10-30 15:45:37"
1,128,28,"BAT","91","2015-10-30 15:46:58"
1,128,28,"WT","20.70","2015-10-30 15:46:58"
1,128,28,"PH","7.04","2015-10-30 15:46:58"
1,128,28,"DO","96.4","2015-10-30 15:46:58"
1,128,28,"COND","1376.0","2015-10-30 15:46:58"
1,128,29,"DICA","1.196","2015-10-30 15:46:59"
1,128,29,"DINA","2.543","2015-10-30 15:46:59"
2,128,30,"BAT","91","2015-10-30 15:48:12"
2,128,30,"WT","20.70","2015-10-30 15:48:12"
2,128,30,"PH","7.05","2015-10-30 15:48:12"
2,128,30,"DO","96.4","2015-10-30 15:48:12"
2,128,30,"COND","1373.9","2015-10-30 15:48:12"
2,128,31,"DICA","1.195","2015-10-30 15:48:13"
2,128,31,"DINA","2.558","2015-10-30 15:48:13"
3,128,32,"BAT","91","2015-10-30 15:49:48"
3,128,32,"WT","20.71","2015-10-30 15:49:48"
3,128,32,"PH","7.05","2015-10-30 15:49:48"
3,128,32,"DO","96.4","2015-10-30 15:49:48"
3,128,32,"COND","1373.8","2015-10-30 15:49:48"
3,128,33,"DICA","1.196","2015-10-30 15:49:49"
3,128,33,"DINA","2.561","2015-10-30 15:49:49"
1,128,34,"BAT","91","2015-10-30 15:51:03"
1,128,34,"WT","20.70","2015-10-30 15:51:03"
1,128,34,"PH","7.05","2015-10-30 15:51:03"
1,128,34,"DO","96.4","2015-10-30 15:51:03"
1,128,34,"COND","1373.9","2015-10-30 15:51:03"
1,128,35,"DICA","1.197","2015-10-30 15:51:04"
1,128,35,"DINA","2.547","2015-10-30 15:51:04"
